,flux,unix_time
685,24.0,1651834016.7983804
686,24.0,1651834016.8060124
687,24.0,1651834016.8131125
688,24.0,1651834016.8217008
689,24.0,1651834016.8285563
690,24.0,1651834016.835736
691,24.0,1651834016.8434887
692,24.0,1651834016.851112
693,24.0,1651834016.857516
694,24.0,1651834016.8642502
695,24.0,1651834016.8717818
696,24.0,1651834016.8786697
697,24.0,1651834016.8863027
698,24.0,1651834016.8928304
699,24.0,1651834016.8995082
700,24.0,1651834016.9058633
701,24.0,1651834016.9120388
702,24.0,1651834016.9189956
703,24.0,1651834016.9255297
704,24.0,1651834016.9325206
705,24.0,1651834016.939677
706,24.0,1651834016.9458914
707,24.0,1651834016.9526155
708,24.0,1651834016.959107
709,24.0,1651834016.9659936
710,24.0,1651834016.9722981
711,24.0,1651834016.9787748
712,24.0,1651834016.986251
713,24.0,1651834016.9932768
714,24.0,1651834017.000379
715,24.0,1651834017.006777
716,24.0,1651834017.0144472
717,24.0,1651834017.02257
718,24.0,1651834017.0299935
719,24.0,1651834017.038087
720,24.0,1651834017.047109
721,24.0,1651834017.055419
722,24.0,1651834017.062059
723,24.0,1651834017.0696545
724,24.0,1651834017.077558
725,24.0,1651834017.0853841
726,24.0,1651834017.0924377
727,24.0,1651834017.0992386
728,24.0,1651834017.105821
729,24.0,1651834017.1127553
730,24.0,1651834017.121112
731,24.0,1651834017.1281836
732,24.0,1651834017.135705
733,24.0,1651834017.1424212
734,24.0,1651834017.1493118
735,24.0,1651834017.15575
736,24.0,1651834017.162015
737,24.0,1651834017.1693575
738,24.0,1651834017.1756413
739,24.0,1651834017.1852024
740,24.0,1651834017.1951225
741,24.0,1651834017.205152
742,24.0,1651834017.2144613
743,24.0,1651834017.2229106
744,24.0,1651834017.229265
745,24.0,1651834017.2362916
746,24.0,1651834017.2426496
747,24.0,1651834017.2489092
748,24.0,1651834017.2556703
749,24.0,1651834017.2619996
750,24.0,1651834017.2687414
751,24.0,1651834017.2749453
752,24.0,1651834017.2813666
753,24.0,1651834017.2876604
754,24.0,1651834017.293861
755,24.0,1651834017.3004565
756,24.0,1651834017.3065243
757,24.0,1651834017.312726
758,24.0,1651834017.3195195
759,24.0,1651834017.325647
760,24.0,1651834017.3320858
761,24.0,1651834017.3385193
762,24.0,1651834017.3448367
763,24.0,1651834017.351275
764,24.0,1651834017.357561
765,24.0,1651834017.3642726
766,24.0,1651834017.3707373
767,24.0,1651834017.3768916
768,24.0,1651834017.3830743
769,24.0,1651834017.390298
770,24.0,1651834017.3968096
771,24.0,1651834017.4042425
772,24.0,1651834017.4114249
773,24.0,1651834017.418056
774,24.0,1651834017.425159
775,24.0,1651834017.4319065
776,24.0,1651834017.4390442
777,24.0,1651834017.4455721
778,24.0,1651834017.4530773
779,24.0,1651834017.46068
780,24.0,1651834017.4677153
781,24.0,1651834017.4748323
782,24.0,1651834017.4816728
783,24.0,1651834017.4890075
784,24.0,1651834017.4955895
785,24.0,1651834017.5033195
786,24.0,1651834017.5096881
787,24.0,1651834017.5170968
788,24.0,1651834017.5236382
789,24.0,1651834017.5311549
790,24.0,1651834017.5385287
791,24.0,1651834017.5452585
792,24.0,1651834017.5526714
793,24.0,1651834017.5591614
794,24.0,1651834017.5667486
795,24.0,1651834017.573174
796,24.0,1651834017.5810645
797,24.0,1651834017.5877523
798,24.0,1651834017.5950456
799,24.0,1651834017.6427011
800,24.0,1651834017.7453327
801,24.0,1651834017.8476017
802,24.0,1651834017.9460716
803,24.0,1651834018.0483494
804,24.0,1651834018.150648
805,24.0,1651834018.2488253
806,24.0,1651834018.3513777
807,24.0,1651834018.453717
808,24.0,1651834018.5518577
809,24.0,1651834018.6545177
810,24.0,1651834018.756633
811,24.0,1651834018.855129
812,24.0,1651834018.9576433
813,24.0,1651834019.0559292
814,24.0,1651834019.1581342
