,flux,unix_time
319,12.0,1658132903.7499042
320,12.0,1658132903.8032894
321,12.0,1658132903.8526523
322,12.0,1658132903.906057
323,12.0,1658132903.9548032
324,12.0,1658132904.00424
325,12.0,1658132904.057235
326,12.0,1658132904.1066995
327,12.0,1658132904.15953
328,12.0,1658132904.2089345
329,12.0,1658132904.2619724
330,12.0,1658132904.3116634
331,12.0,1658132904.3642685
332,12.0,1658132904.4142146
333,12.0,1658132904.4627392
334,12.0,1658132904.516132
335,12.0,1658132904.5653222
336,12.0,1658132904.6182444
337,12.0,1658132904.6678357
338,12.0,1658132904.720787
339,12.0,1658132904.7698472
340,12.0,1658132904.8192194
341,12.0,1658132904.8721945
342,12.0,1658132904.9213867
343,12.0,1658132904.9747407
344,12.0,1658132905.0237463
345,12.0,1658132905.0768685
346,12.0,1658132905.1262436
347,12.0,1658132905.1796057
348,12.0,1658132905.228652
349,12.0,1658132905.2781458
350,12.0,1658132905.331411
351,12.0,1658132905.380771
352,12.0,1658132905.433368
353,12.0,1658132905.4826505
354,12.0,1658132905.5357475
355,12.0,1658132905.5853019
356,12.0,1658132905.638231
357,12.0,1658132905.6877575
358,12.0,1658132905.7364779
359,12.0,1658132905.7901506
360,12.0,1658132905.839031
361,12.0,1658132905.8924382
362,12.0,1658132905.9412408
363,12.0,1658132905.9944396
364,12.0,1658132906.0440435
365,12.0,1658132906.0928369
366,12.0,1658132906.1462727
367,12.0,1658132906.195323
368,12.0,1658132906.248607
369,12.0,1658132906.2975948
370,12.0,1658132906.3509321
371,12.0,1658132906.4001882
372,12.0,1658132906.4533162
373,12.0,1658132906.5024505
374,12.0,1658132906.5518494
375,12.0,1658132906.6049585
376,12.0,1658132906.6539993
377,12.0,1658132906.7074363
378,12.0,1658132906.7562513
379,12.0,1658132906.809555
380,12.0,1658132906.8592691
381,12.0,1658132906.9077313
382,12.0,1658132906.9611678
383,12.0,1658132907.0104883
384,12.0,1658132907.0638633
385,12.0,1658132907.112718
386,12.0,1658132907.1657984
387,12.0,1658132907.2151413
388,12.0,1658132907.2682571
389,12.0,1658132907.3177743
390,12.0,1658132907.366743
391,12.0,1658132907.4199014
392,12.0,1658132907.4692771
393,12.0,1658132907.5221965
394,12.0,1658132907.5716486
395,12.0,1658132907.6245644
396,12.0,1658132907.673868
397,12.0,1658132907.7270582
398,12.0,1658132907.7764575
399,12.0,1658132907.8254886
400,12.0,1658132907.878538
401,12.0,1658132907.9278495
402,12.0,1658132907.9812179
403,12.0,1658132908.0303178
404,12.0,1658132908.0835454
405,12.0,1658132908.1324944
406,12.0,1658132908.1818295
407,12.0,1658132908.2354045
408,12.0,1658132908.2841482
409,12.0,1658132908.3375137
410,12.0,1658132908.3866153
411,12.0,1658132908.4398308
412,12.0,1658132908.4889817
413,12.0,1658132908.5420556
414,12.0,1658132908.5914636
415,12.0,1658132908.6405857
416,12.0,1658132908.6937225
417,12.0,1658132908.7429993
418,12.0,1658132908.796225
419,12.0,1658132908.8451664
420,12.0,1658132908.8985617
421,12.0,1658132908.947494
422,12.0,1658132909.0008285
423,12.0,1658132909.050064
424,12.0,1658132909.0991454
425,12.0,1658132909.1525362
426,12.0,1658132909.201535
427,12.0,1658132909.2550297
428,12.0,1658132909.3038843
429,12.0,1658132909.3571384
430,12.0,1658132909.4062362
431,12.0,1658132909.4553134
432,12.0,1658132909.5089223
433,12.0,1658132909.5579462
434,12.0,1658132909.6111307
435,12.0,1658132909.6606936
436,12.0,1658132909.7135453
437,12.0,1658132909.762698
438,12.0,1658132909.8160439
439,12.0,1658132909.8651962
440,12.0,1658132909.9142437
441,12.0,1658132909.9674757
442,12.0,1658132910.0168092
443,12.0,1658132910.070035
444,12.0,1658132910.1189673
445,12.0,1658132910.1723142
446,12.0,1658132910.221616
447,12.0,1658132910.2746198
448,12.0,1658132910.3237462
449,12.0,1658132910.373086
450,12.0,1658132910.4263034
451,12.0,1658132910.4754524
452,12.0,1658132910.5289376
453,12.0,1658132910.5777597
454,12.0,1658132910.630926
455,12.0,1658132910.6805007
456,12.0,1658132910.729272
457,12.0,1658132910.7828593
458,12.0,1658132910.8316424
459,12.0,1658132910.8850272
460,12.0,1658132910.9345508
461,12.0,1658132910.987135
462,12.0,1658132911.0367007
463,12.0,1658132911.0897722
464,12.0,1658132911.138902
465,12.0,1658132911.1879652
466,12.0,1658132911.2417023
467,12.0,1658132911.290438
468,12.0,1658132911.3437312
469,12.0,1658132911.3930278
470,12.0,1658132911.4459312
471,12.0,1658132911.4954782
472,12.0,1658132911.5485384
473,12.0,1658132911.5977423
474,12.0,1658132911.6468291
475,12.0,1658132911.700075
476,12.0,1658132911.7490048
477,12.0,1658132911.802543
478,12.0,1658132911.851707
479,12.0,1658132911.9047685
480,12.0,1658132911.954573
481,12.0,1658132912.0030856
482,12.0,1658132912.0566902
483,12.0,1658132912.1055577
484,12.0,1658132912.1588693
485,12.0,1658132912.2080443
486,12.0,1658132912.2611434
487,12.0,1658132912.3102026
488,12.0,1658132912.3649955
489,12.0,1658132912.4126244
490,12.0,1658132912.4619145
491,12.0,1658132912.5154097
492,12.0,1658132912.564157
493,12.0,1658132912.6174796
494,12.0,1658132912.6668549
495,12.0,1658132912.7196796
496,12.0,1658132912.7691042
497,12.0,1658132912.8183353
498,12.0,1658132912.8713393
499,12.0,1658132912.9204652
500,12.0,1658132912.9739153
501,12.0,1658132913.0229008
502,12.0,1658132913.076199
503,12.0,1658132913.1254308
504,12.0,1658132913.1790383
505,12.0,1658132913.2276928
506,12.0,1658132913.2769406
507,12.0,1658132913.3300748
508,12.0,1658132913.3794088
509,12.0,1658132913.432838
510,12.0,1658132913.4819438
511,12.0,1658132913.534807
512,12.0,1658132913.5841024
513,12.0,1658132913.6376784
514,12.0,1658132913.6865122
515,12.0,1658132913.7357898
516,12.0,1658132913.7889342
517,12.0,1658132913.838168
518,12.0,1658132913.8913677
519,12.0,1658132913.9402847
520,12.0,1658132913.9936483
521,12.0,1658132914.042925
522,12.0,1658132914.0919166
523,12.0,1658132914.1453273
524,12.0,1658132914.1945322
525,12.0,1658132914.2476301
526,12.0,1658132914.2968743
527,12.0,1658132914.350146
528,12.0,1658132914.399153
529,12.0,1658132914.4523087
530,12.0,1658132914.502063
531,12.0,1658132914.5510051
532,12.0,1658132914.6038663
533,12.0,1658132914.6531694
534,12.0,1658132914.706427
535,12.0,1658132914.7555134
536,12.0,1658132914.808879
537,12.0,1658132914.8578355
538,12.0,1658132914.9114256
539,12.0,1658132914.9601884
540,12.0,1658132915.0094545
541,12.0,1658132915.06286
